BioGuideID,GovTrackID,Congress_Session,Chamber,Committee_Code,Parent_Committee_Name,Subcommittee_Name,Role,Is_Subcommittee
H001038,400641,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Ranking Member,1
H001066,412559,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Member,1
H001067,412550,113,house,HSHM-09,House Committee on Homeland Security,Oversight and Management Efficiency Subcommittee,Member,1
H001067,412550,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Chair,1
J000032,400199,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Ranking Member,1
J000032,400199,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Member,1
K000210,400219,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Member,1
K000210,400219,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Chair,1
K000375,412435,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Member,1
K000375,412435,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Member,1
M001150,400276,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Chair,1
M001150,400276,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Member,1
M001157,400654,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Ex Officio,1
M001157,400654,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Ex Officio,1
M001157,400654,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Ex Officio,1
M001157,400654,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Ex Officio,1
M001157,400654,113,house,HSHM-09,House Committee on Homeland Security,Oversight and Management Efficiency Subcommittee,Ex Officio,1
M001157,400654,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Ex Officio,1
M001179,412468,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Member,1
M001179,412468,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Member,1
M001181,412466,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Chair,1
M001181,412466,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Vice Chair,1
O000170,412575,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Member,1
O000170,412575,113,house,HSHM-09,House Committee on Homeland Security,Oversight and Management Efficiency Subcommittee,Member,1
P000601,412443,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Member,1
P000601,412443,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Vice Chair,1
P000604,412506,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Ranking Member,1
P000604,412506,113,house,HSHM-09,House Committee on Homeland Security,Oversight and Management Efficiency Subcommittee,Member,1
P000605,412569,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Member,1
P000605,412569,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Vice Chair,1
R000575,400341,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Member,1
R000575,400341,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Vice Chair,1
R000588,412432,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Ranking Member,1
S000030,400356,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Member,1
S000030,400356,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Member,1
S000051,400607,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Member,1
S000051,400607,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Member,1
S001193,412514,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Member,1
T000193,400402,113,house,HSHM-11,House Committee on Homeland Security,Border and Maritime Security Subcommittee,Ex Officio,1
T000193,400402,113,house,HSHM-12,House Committee on Homeland Security,"Emergency Preparedness, Response and Communications Subcommittee",Ex Officio,1
T000193,400402,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Ex Officio,1
T000193,400402,113,house,HSHM-05,House Committee on Homeland Security,Counterterrorism and Intelligence Subcommittee,Ex Officio,1
T000193,400402,113,house,HSHM-09,House Committee on Homeland Security,Oversight and Management Efficiency Subcommittee,Ex Officio,1
T000193,400402,113,house,HSHM-07,House Committee on Homeland Security,Transportation Security Subcommittee,Ex Officio,1
V000132,412580,113,house,HSHM-08,House Committee on Homeland Security,"Cybersecurity, Infrastructure Protection, and Security Technologies Subcommittee",Member,1
B001227,400047,113,house,HSHA,House Committee on House Administration,,Ranking Member,0
G000550,400151,113,house,HSHA,House Committee on House Administration,,Member,0
H001045,412280,113,house,HSHA,House Committee on House Administration,,Member,0
L000397,400245,113,house,HSHA,House Committee on House Administration,,Member,0
M001150,400276,113,house,HSHA,House Committee on House Administration,,Chair,0
N000185,412409,113,house,HSHA,House Committee on House Administration,,Member,0
R000592,412426,113,house,HSHA,House Committee on House Administration,,Member,0
S001179,412314,113,house,HSHA,House Committee on House Administration,,Member,0
V000130,412522,113,house,HSHA,House Committee on House Administration,,Member,0
B001245,400041,113,house,HSII,House Committee on Natural Resources,,Member,0
B001250,400029,113,house,HSII,House Committee on Natural Resources,,Member,0
B001262,412252,113,house,HSII,House Committee on Natural Resources,,Member,0
B001271,412436,113,house,HSII,House Committee on Natural Resources,,Member,0
B001289,412601,113,house,HSII,House Committee on Natural Resources,,Member,0
C001059,400618,113,house,HSII,House Committee on Natural Resources,,Member,0
C001090,412571,113,house,HSII,House Committee on Natural Resources,,Member,0
C001096,412555,113,house,HSII,House Committee on Natural Resources,,Member,0
C001097,412517,113,house,HSII,House Committee on Natural Resources,,Member,0
C001101,412600,113,house,HSII,House Committee on Natural Resources,,Member,0
D000191,400100,113,house,HSII,House Committee on Natural Resources,,Ranking Member,0
D000615,412472,113,house,HSII,House Committee on Natural Resources,,Member,0
D000618,412549,113,house,HSII,House Committee on Natural Resources,,Member,0
F000010,400128,113,house,HSII,House Committee on Natural Resources,,Member,0
F000456,412275,113,house,HSII,House Committee on Natural Resources,,Member,0
F000461,412480,113,house,HSII,House Committee on Natural Resources,,Member,0
G000551,400162,113,house,HSII,House Committee on Natural Resources,,Member,0
G000552,400651,113,house,HSII,House Committee on Natural Resources,,Member,0
G000565,412397,113,house,HSII,House Committee on Natural Resources,,Member,0
G000573,412530,113,house,HSII,House Committee on Natural Resources,,Member,0
H000329,400171,113,house,HSII,House Committee on Natural Resources,,Chair,0
H001032,400184,113,house,HSII,House Committee on Natural Resources,,Member,0
H001050,412418,113,house,HSII,House Committee on Natural Resources,,Member,0
H001066,412559,113,house,HSII,House Committee on Natural Resources,,Member,0
H001068,412511,113,house,HSII,House Committee on Natural Resources,,Member,0
L000564,412191,113,house,HSII,House Committee on Natural Resources,,Member,0
L000571,412294,113,house,HSII,House Committee on Natural Resources,,Member,0
L000573,412419,113,house,HSII,House Committee on Natural Resources,,Member,0
L000578,412510,113,house,HSII,House Committee on Natural Resources,,Member,0
L000579,412521,113,house,HSII,House Committee on Natural Resources,,Member,0
M001177,412295,113,house,HSII,House Committee on Natural Resources,,Member,0
M001190,412568,113,house,HSII,House Committee on Natural Resources,,Member,0
M001192,412599,113,house,HSII,House Committee on Natural Resources,,Member,0
N000179,400290,113,house,HSII,House Committee on Natural Resources,,Member,0
P000034,400308,113,house,HSII,House Committee on Natural Resources,,Member,0
P000596,412306,113,house,HSII,House Committee on Natural Resources,,Member,0
R000594,412449,113,house,HSII,House Committee on Natural Resources,,Member,0
R000599,412519,113,house,HSII,House Committee on Natural Resources,,Member,0
S001170,412219,113,house,HSII,House Committee on Natural Resources,,Member,0
S001186,412408,113,house,HSII,House Committee on Natural Resources,,Member,0
S001195,412596,113,house,HSII,House Committee on Natural Resources,,Member,0
T000465,412254,113,house,HSII,House Committee on Natural Resources,,Member,0
T000467,412317,113,house,HSII,House Committee on Natural Resources,,Member,0
T000470,412405,113,house,HSII,House Committee on Natural Resources,,Member,0
UNKNOWN,412312,113,house,HSII,House Committee on Natural Resources,,Member,0
W000804,412255,113,house,HSII,House Committee on Natural Resources,,Member,0
Y000033,400440,113,house,HSII,House Committee on Natural Resources,,Member,0
B001245,400041,113,house,HSII-10,House Committee on Natural Resources,Public Lands and Environmental Regulation Subcommittee,Member,1
B001245,400041,113,house,HSII-22,House Committee on Natural Resources,"Fisheries, Wildlife, Oceans and Insular Affairs Subcommittee",Member,1
B001250,400029,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
B001250,400029,113,house,HSII-10,House Committee on Natural Resources,Public Lands and Environmental Regulation Subcommittee,Chair,1
B001262,412252,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
B001262,412252,113,house,HSII-10,House Committee on Natural Resources,Public Lands and Environmental Regulation Subcommittee,Member,1
B001271,412436,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
B001271,412436,113,house,HSII-24,House Committee on Natural Resources,Indian and Alaska Native Affairs Subcommittee,Member,1
B001289,412601,113,house,HSII-13,House Committee on Natural Resources,Water and Power Subcommittee,Member,1
B001289,412601,113,house,HSII-22,House Committee on Natural Resources,"Fisheries, Wildlife, Oceans and Insular Affairs Subcommittee",Member,1
C001059,400618,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
C001059,400618,113,house,HSII-13,House Committee on Natural Resources,Water and Power Subcommittee,Member,1
C001090,412571,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
C001090,412571,113,house,HSII-10,House Committee on Natural Resources,Public Lands and Environmental Regulation Subcommittee,Member,1
C001096,412555,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
C001096,412555,113,house,HSII-10,House Committee on Natural Resources,Public Lands and Environmental Regulation Subcommittee,Member,1
C001096,412555,113,house,HSII-24,House Committee on Natural Resources,Indian and Alaska Native Affairs Subcommittee,Member,1
C001097,412517,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
C001097,412517,113,house,HSII-13,House Committee on Natural Resources,Water and Power Subcommittee,Member,1
C001097,412517,113,house,HSII-24,House Committee on Natural Resources,Indian and Alaska Native Affairs Subcommittee,Member,1
C001101,412600,113,house,HSII-06,House Committee on Natural Resources,Energy and Mineral Resources Subcommittee,Member,1
